timestamp,x,y
3.080,304,419
3.088,304,419
3.096,303,417
3.105,303,417
3.113,303,417
3.121,303,416
3.130,303,413
3.138,303,413
3.147,303,413
3.155,302,411
3.164,302,411
3.172,302,410
3.180,302,408
3.188,302,407
3.197,302,407
3.205,302,406
3.213,301,405
3.222,301,405
3.230,301,405
3.239,301,402
3.247,301,402
3.255,301,401
3.264,301,399
3.272,301,397
3.280,301,397
3.289,301,395
3.297,301,394
3.305,301,393
3.313,301,391
3.322,301,389
3.330,301,389
3.339,301,387
3.347,301,385
3.355,301,384
3.363,301,383
3.372,301,381
3.380,301,379
3.390,301,378
3.398,301,377
3.406,301,376
3.414,301,374
3.422,301,374
3.431,301,373
3.439,301,373
3.447,301,372
3.456,301,372
3.464,301,371
3.472,301,371
3.480,301,371
3.488,301,371
3.497,301,371
3.505,301,371
3.513,301,371
3.522,301,371
3.530,301,371
3.538,301,371
3.547,301,371
3.555,301,371
3.563,301,371
3.572,301,371
3.580,301,371
3.589,301,371
3.597,301,371
3.605,301,371
3.614,301,371
3.622,301,371
3.630,301,371
3.639,301,371
3.647,301,371
3.655,301,371
3.664,301,371
3.672,301,371
3.680,301,371
3.689,301,371
3.697,301,371
3.706,301,371
3.714,301,371
3.722,301,371
3.731,301,371
3.739,301,371
3.748,301,371
3.756,301,371
3.764,301,371
3.773,301,371
3.781,301,371
3.790,301,371
3.798,301,371
3.806,301,371
3.814,301,371
3.823,301,371
3.831,301,371
3.839,301,371
3.848,301,371
3.856,301,371
3.864,301,371
3.873,301,371
3.881,301,371
3.890,301,371
3.898,301,371
3.906,301,371
3.916,301,371
3.924,301,371
3.932,301,371
3.940,301,371
3.949,301,371
3.957,301,371
3.965,301,371
3.973,301,371
3.982,301,371
3.990,301,371
3.999,301,371
4.007,301,371
4.015,301,371
4.024,301,371
4.032,301,371
4.040,301,371
4.049,301,371
4.057,301,371
4.066,301,371
4.074,301,371
4.082,301,371
4.090,301,371
4.099,301,371
4.107,301,371
4.116,301,371
4.124,301,371
4.132,301,371
4.140,301,371
4.149,301,371
4.157,301,371
4.165,301,371
4.174,301,371
4.182,301,371
4.191,301,371
4.199,301,371
4.208,301,371
4.216,301,371
4.224,301,371
4.232,301,371
4.241,301,371
4.249,301,371
4.257,301,371
4.265,301,371
4.274,301,371
4.282,301,371
4.291,301,371
4.299,301,371
4.307,301,371
4.316,302,373
4.324,302,375
4.332,302,376
4.341,302,377
4.349,302,379
4.357,303,381
4.365,303,382
4.374,303,383
4.382,305,384
4.391,305,385
4.399,305,387
4.408,305,387
4.416,305,389
4.424,305,389
4.433,305,391
4.441,305,392
4.449,306,393
4.458,306,395
4.466,307,397
4.474,307,397
4.483,309,401
4.491,310,401
4.499,310,402
4.508,311,404
4.516,311,406
4.524,313,407
4.533,313,411
4.541,314,413
4.549,314,413
4.558,315,413
4.566,316,414
4.574,317,417
4.583,317,418
4.591,319,421
4.600,321,425
4.608,322,428
4.616,323,431
4.625,324,433
4.633,325,435
4.641,326,438
4.650,327,441
4.658,329,445
4.666,331,449
4.674,331,452
4.683,333,455
4.692,335,459
4.701,335,459
4.709,335,463
4.717,341,472
4.726,344,475
4.734,344,475
4.742,345,479
4.751,345,482
4.759,347,484
4.768,349,489
4.776,351,493
4.785,352,494
4.793,354,497
4.802,355,499
4.810,357,501
4.819,358,503
4.827,359,504
4.835,361,506
4.844,361,507
4.852,363,509
4.861,364,511
4.869,365,513
4.878,367,517
4.886,369,518
4.894,371,521
4.903,373,523
4.911,375,525
4.920,377,527
4.928,381,530
4.937,385,533
4.946,390,535
4.956,392,537
4.964,397,538
4.972,400,541
4.980,404,541
4.989,406,545
4.997,408,546
5.005,411,548
5.014,413,549
5.022,416,550
5.030,419,551
5.039,421,553
5.047,424,554
5.055,427,555
5.064,429,556
5.072,432,557
5.081,435,559
5.089,439,561
5.098,441,562
5.106,445,563
5.114,449,564
5.122,453,564
5.131,458,567
5.139,467,570
5.148,473,572
5.156,477,575
5.164,485,577
5.173,490,577
5.181,494,579
5.189,501,581
5.198,507,581
5.207,513,584
5.216,521,584
5.224,525,586
5.232,532,586
5.241,537,587
5.249,542,589
5.257,550,589
5.265,556,590
5.273,564,590
5.282,572,590
5.290,583,590
5.298,591,590
5.307,611,590
5.315,621,590
5.323,629,590
5.331,637,590
5.340,643,590
5.348,651,589
5.356,657,589
5.364,661,589
5.373,669,589
5.381,675,587
5.389,685,585
5.397,693,583
5.406,705,581
5.414,713,580
5.422,725,578
5.430,745,574
5.439,754,573
5.447,763,571
5.456,769,571
5.464,775,569
5.473,779,568
5.481,783,567
5.489,792,564
5.497,798,562
5.506,807,557
5.514,813,556
5.522,825,551
5.530,831,549
5.539,843,545
5.547,849,543
5.556,862,539
5.564,865,537
5.572,868,537
5.580,870,535
5.588,871,535
5.597,875,533
5.605,878,532
5.613,883,527
5.622,888,525
5.630,894,521
5.639,906,511
5.648,913,506
5.656,918,501
5.664,927,496
5.672,933,491
5.680,942,484
5.688,947,479
5.696,954,474
5.705,960,471
5.714,971,462
5.723,979,459
5.731,983,455
5.739,992,449
5.748,998,445
5.756,1003,441
5.764,1015,428
5.772,1020,423
5.780,1025,416
5.789,1031,410
5.797,1036,403
5.806,1039,399
5.814,1041,395
5.822,1045,389
5.830,1046,387
5.839,1047,383
5.847,1050,379
5.856,1052,374
5.864,1056,367
5.872,1058,363
5.881,1061,360
5.889,1063,354
5.897,1067,348
5.905,1071,341
5.913,1073,337
5.922,1073,335
5.930,1073,333
5.938,1074,332
5.946,1076,331
5.955,1076,331
5.963,1076,329
5.971,1076,327
5.979,1076,327
5.988,1077,325
5.996,1077,323
6.004,1077,322
6.012,1077,321
6.021,1077,320
6.029,1077,319
6.037,1078,316
6.045,1078,314
6.053,1078,311
6.062,1079,309
6.070,1079,305
6.079,1080,303
6.087,1080,301
6.096,1080,297
6.104,1082,294
6.113,1083,290
6.121,1083,288
6.130,1084,285
6.138,1085,281
6.146,1085,279
6.155,1086,276
6.163,1086,275
6.171,1086,275
6.179,1087,273
6.188,1087,270
6.196,1088,268
6.205,1088,267
6.213,1089,265
6.222,1089,262
6.230,1090,261
6.239,1090,259
6.247,1090,256
6.255,1091,253
6.264,1093,251
6.272,1093,247
6.281,1095,243
6.289,1097,238
6.298,1099,233
6.306,1103,227
6.314,1105,223
6.322,1109,216
6.331,1111,207
6.339,1113,201
6.347,1117,192
6.356,1118,184
6.364,1122,175
6.372,1123,173
6.381,1126,165
6.389,1128,159
6.397,1131,151
6.405,1132,144
6.414,1134,139
6.422,1137,134
6.431,1139,129
6.440,1141,124
6.448,1143,121
6.456,1143,120
6.464,1143,117
6.473,1144,114
6.481,1144,114
6.490,1145,111
6.498,1146,109
6.508,1146,107
6.516,1148,103
6.525,1148,101
6.533,1149,99
6.541,1149,97
6.549,1151,95
6.557,1151,94
6.566,1151,93
6.574,1151,90
6.582,1151,89
6.591,1151,88
6.599,1152,87
6.607,1153,85
6.615,1153,84
6.624,1153,83
6.632,1153,81
6.640,1153,79
6.649,1153,78
6.657,1153,77
6.666,1153,75
6.674,1153,73
6.682,1154,70
6.690,1155,69
6.699,1155,67
6.707,1155,65
6.715,1155,63
6.724,1155,62
6.732,1155,60
6.740,1155,58
6.748,1155,57
6.757,1155,56
6.766,1155,53
6.775,1155,51
6.783,1155,51
6.792,1155,49
6.800,1155,48
6.809,1155,47
6.817,1155,47
6.826,1155,45
6.834,1155,42
6.842,1156,42
6.850,1156,41
6.859,1157,39
6.867,1157,39
6.876,1157,37
6.884,1157,36
6.892,1157,35
6.900,1157,35
6.909,1157,34
6.917,1157,33
6.926,1157,32
6.934,1157,32
6.942,1157,31
6.950,1157,31
6.959,1157,31
6.968,1157,31
6.976,1157,30
6.984,1157,30
6.992,1157,30
7.001,1157,30
7.009,1157,29
7.017,1157,29
7.025,1157,29
7.034,1157,29
7.042,1157,29
7.051,1157,29
7.059,1157,29
7.067,1157,29
7.075,1157,29
7.083,1157,29
7.091,1157,29
7.100,1157,29
7.108,1157,29
7.116,1157,29
7.125,1157,29
7.133,1157,29
7.141,1157,29
7.150,1157,29
7.158,1157,29
7.167,1157,29
7.175,1157,29
7.183,1157,29
7.191,1157,29
7.200,1157,29
7.208,1157,29
7.216,1157,29
7.224,1157,29
7.233,1157,29
7.241,1157,29
7.249,1157,29
7.257,1157,29
7.266,1157,29
7.274,1157,29
7.282,1157,29
7.291,1157,29
7.300,1157,29
7.308,1157,29
7.316,1157,29
7.325,1157,29
7.333,1157,29
7.342,1157,29
7.352,1157,29
7.367,1157,29
7.375,1157,29
7.384,1157,29
7.392,1157,29
7.400,1157,29
7.408,1157,29
7.417,1157,29
7.425,1157,29
7.434,1157,29
7.442,1157,29
7.450,1157,29
7.459,1157,29
7.467,1157,29
7.475,1157,29
7.484,1157,29
7.492,1157,29
7.500,1157,29
7.508,1157,29
7.517,1157,29
7.553,1157,29
7.594,1157,29
7.632,1157,29
7.641,1157,29
7.650,1157,29
7.673,1157,29
7.682,1157,29
7.690,1157,29
7.698,1157,29
7.706,1157,29
7.715,1157,29
7.723,1157,29
7.731,1157,29
7.740,1157,29
7.748,1157,29
7.756,1157,29
7.765,1157,29
7.773,1157,29
7.781,1157,29
7.790,1157,29
7.800,1157,29
7.808,1157,29
7.817,1157,29
7.825,1157,29
7.833,1157,29
7.842,1157,29
7.850,1157,29
7.858,1157,29
7.866,1157,29
7.874,1157,29
7.883,1157,29
7.891,1157,29
7.900,1157,28
7.908,1157,29
7.916,1154,35
7.925,1150,39
7.933,1150,39
7.941,1139,57
7.950,1134,65
7.959,1128,77
7.967,1121,89
7.975,1117,97
7.984,1114,105
7.992,1107,116
8.001,1101,126
8.009,1093,139
8.018,1082,153
8.026,1073,167
8.041,1050,200
8.049,1036,221
8.060,1025,240
8.068,1012,261
8.076,1001,276
8.085,987,295
8.093,972,315
8.102,955,335
8.110,936,355
8.118,919,375
8.127,899,399
8.135,885,416
8.144,873,433
8.152,860,449
8.161,851,463
8.169,843,474
8.178,839,480
8.186,833,490
8.194,831,493
8.202,826,499
8.243,784,545
8.252,777,551
8.278,765,563
8.304,759,569
8.312,757,571
8.322,757,572
8.331,757,573
8.342,754,573
8.350,754,573
8.359,753,573
8.368,752,573
8.376,749,575
8.384,739,579
8.392,729,586
8.401,720,591
8.410,714,595
8.418,709,599
8.426,705,601
8.435,705,602
8.443,705,602
8.451,705,602
8.460,705,602
8.468,704,602
8.476,704,602
8.485,704,602
8.493,704,602
8.501,704,602
8.509,704,602
8.517,704,602
8.526,704,602
8.534,704,602
8.543,703,602
8.551,703,602
8.560,703,602
8.568,703,602
8.576,703,602
8.585,703,602
8.593,703,602
8.601,703,602
8.609,703,602
8.618,703,602
8.626,703,602
8.634,703,602
8.643,703,602
8.651,703,602
8.660,703,602
8.668,703,602
8.676,703,602
8.685,703,602
8.693,703,602
8.702,703,602
8.710,703,602
8.719,703,602
8.727,703,602
8.736,703,602
8.744,703,602
8.752,703,602
8.761,703,602
8.769,703,602
8.777,703,602
8.786,703,602
8.794,703,602
8.802,703,602
8.812,703,602
8.821,703,602
8.829,703,602
8.837,703,602
8.845,703,602
8.854,703,602
8.862,703,602
8.871,703,602
8.880,703,602
8.888,703,602
8.897,703,602
8.905,703,602
8.913,703,602
8.921,703,602
8.929,703,602
8.938,703,602
8.946,703,602
8.954,703,602
8.963,703,602
8.971,703,602
8.979,703,602
8.987,703,602
8.996,703,602
9.004,703,602
9.012,703,602
9.021,703,602
9.029,703,602
9.037,703,602
9.045,703,602
9.054,703,602
9.062,703,602
9.070,703,602
9.079,703,602
9.087,703,602
9.095,703,602
9.103,703,602
9.112,703,602
9.121,703,602
9.129,703,602
9.137,703,602
9.146,703,602
9.154,703,602
9.162,703,602
9.171,703,602
9.179,703,602
9.187,703,602
9.196,703,602
9.204,703,602
9.212,703,602
9.221,703,602
9.230,703,602
9.238,703,602
9.246,703,602
9.254,703,602
9.263,703,602
9.271,703,602
9.280,703,602
9.288,703,602
9.296,703,602
9.305,703,602
9.313,703,602
9.322,703,602
9.330,703,602
9.338,703,602
9.347,703,602
9.355,703,602
9.363,703,602
9.371,703,602
9.380,703,602
9.388,703,602
9.396,703,602
9.405,703,602
9.413,703,602
9.422,703,602
9.430,703,602
9.438,703,602
9.446,703,602
9.455,703,602
9.463,703,602
9.471,703,602
9.479,703,602
9.488,703,602
9.496,703,602
9.504,703,602
9.512,703,602
9.521,703,602
9.529,703,602
9.538,703,602
9.546,703,602
9.555,703,602
9.567,703,602
9.575,703,602
9.583,703,602
9.591,703,602
9.600,703,602
9.608,703,602
9.616,703,602
9.624,703,602
9.633,703,602
9.641,703,602
9.650,703,602
9.658,703,602
9.666,703,602
9.675,703,602
9.683,703,602
9.691,703,602
9.700,703,602
9.708,703,602
9.717,703,602
9.725,703,602
9.734,703,602
9.742,703,602
9.750,703,602
9.759,703,602
9.767,703,602
9.776,703,602
9.785,703,602
9.793,703,602
9.801,703,602
9.809,703,602
9.818,703,602
9.826,703,602
9.834,703,602
9.843,703,602
9.851,703,602
9.859,703,602
9.868,703,602
9.876,703,602
9.885,703,602
9.893,703,602
9.902,703,602
9.910,703,602
9.918,703,602
9.927,703,602
9.935,703,602
9.944,703,602
9.952,703,602
9.960,703,602
9.969,703,602
9.977,703,602
9.985,703,602
9.993,703,602
10.002,703,602
10.010,703,602
10.018,703,602
10.027,703,602
10.035,703,602
10.044,703,602
10.052,703,602
10.061,703,602
10.070,703,602
10.079,703,602
10.087,703,602
10.096,703,602
10.104,703,602
10.112,703,602
10.121,703,602
10.129,703,602
10.138,703,602
10.146,703,602
10.154,703,602
10.163,703,602
10.171,703,602
10.180,703,602
10.188,703,602
10.197,703,602
10.205,703,602
10.214,703,602
10.222,703,602
10.231,703,602
10.239,703,602
10.248,703,602
10.256,703,602
10.264,703,602
10.272,703,602
10.280,703,602
10.289,703,602
10.297,703,602
10.305,703,602
10.315,703,602
10.325,703,602
10.333,703,602
10.342,703,602
10.350,703,602
10.359,703,602
10.368,703,602
10.376,703,602
10.384,703,602
10.392,703,602
10.401,703,602
10.409,703,602
10.418,703,602
10.426,703,602
10.435,703,602
10.443,703,602
10.451,703,602
10.460,703,602
10.468,703,602
10.477,703,602
10.485,703,602
10.494,703,602
10.502,703,602
10.510,703,602
10.518,703,602
10.526,703,602
10.535,703,602
10.543,703,602
10.551,703,602
10.560,703,602
10.568,703,602
10.577,703,602
10.586,703,602
10.594,703,602
10.602,703,602
10.611,703,602
10.619,703,602
10.628,703,602
10.636,703,602
10.644,703,602
10.652,703,602
10.660,703,602
10.669,703,602
10.677,703,602
10.685,703,602
10.694,703,602
10.702,703,602
10.711,703,602
10.719,703,602
10.727,703,602
10.736,703,602
10.744,703,602
10.752,703,602
10.761,703,602
10.769,703,602
10.778,703,602
10.787,703,602
10.795,703,602
10.803,703,602
10.811,703,602
10.820,703,602
10.828,703,602
10.836,703,602
10.845,703,602
10.853,703,602
10.862,703,602
10.870,703,602
10.878,703,602
10.887,703,602
10.895,703,602
10.904,703,602
10.912,703,602
10.921,703,602
10.929,703,602
10.938,703,602
10.946,703,602
10.954,703,602
10.963,703,602
10.971,703,602
10.980,703,602
10.988,703,602
10.997,703,602
11.006,703,602
11.014,703,602
11.022,703,602
11.031,703,602
11.039,703,602
11.048,703,602
11.056,703,602
11.065,703,602
11.073,703,602
11.082,703,602
11.090,703,602
11.099,703,602
11.107,703,602
11.115,703,602
11.123,703,602
11.132,703,602
11.140,703,602
11.148,703,602
11.156,703,602
11.165,703,602
11.173,703,602
11.181,703,602
11.189,703,602
11.198,703,602
11.206,703,602
11.214,703,602
11.222,703,602
11.231,703,602
11.239,703,602
11.247,703,602
11.255,703,602
11.263,703,602
11.272,703,602
11.280,703,602
11.288,703,602
11.296,703,602
11.304,703,602
11.313,703,602
11.322,703,602
11.330,703,602
11.338,703,602
11.346,703,602
11.355,703,602
11.363,703,602
11.371,703,602
11.379,703,602
11.387,703,602
11.396,703,602
11.404,703,602
11.412,703,602
11.421,703,602
11.429,703,602
11.437,703,602
11.446,703,602
11.454,703,602
11.462,703,602
11.470,703,602
11.479,703,602
11.487,703,602
11.496,703,602
11.504,703,602
11.512,703,602
11.520,703,602
11.529,703,602
11.537,703,602
11.545,703,602
11.553,703,602
11.562,703,602
11.571,703,602
11.580,703,602
11.588,703,602
11.596,703,602
11.605,703,602
11.613,703,602
11.621,703,602
11.629,703,602
11.638,703,602
11.646,703,602
11.654,703,602
11.662,703,602
11.671,703,602
11.679,703,602
11.687,703,602
11.695,703,602
11.704,703,602
11.712,703,602
11.721,703,602
11.729,703,602
11.737,703,602
11.745,703,602
11.754,703,602
11.762,703,602
11.770,703,602
11.779,703,602
11.787,703,602
11.795,703,602
11.803,703,602
11.812,703,602
11.820,703,602
11.828,703,602
11.837,703,602
11.845,703,602
11.853,703,602
11.862,703,602
11.870,703,602
11.879,703,602
11.888,703,602
11.896,703,602
11.905,703,602
11.913,703,602
11.921,703,602
11.930,703,602
11.938,703,602
11.946,703,602
11.955,703,602
11.963,703,602
11.971,703,602
11.979,703,602
11.988,703,602
11.997,703,602
12.005,703,602
12.013,703,602
12.021,703,602
12.029,703,602
12.037,703,602
12.046,703,602
12.054,703,602
12.062,703,602
12.071,703,602
12.079,703,602
12.087,703,602
12.096,703,602
12.105,703,602
12.113,703,602
12.121,703,602
12.129,703,602
12.138,703,602
12.146,703,602
12.155,703,602
12.163,703,602
12.171,703,602
12.179,703,602
12.188,703,602
12.196,703,602
12.204,703,602
12.213,703,602
12.221,703,602
12.229,703,602
12.237,703,602
12.246,703,602
12.254,703,602
12.262,703,602
12.270,703,602
12.279,703,602
12.287,703,602
12.295,703,602
12.303,703,602
12.312,703,602
12.320,703,602
12.329,703,602
12.337,703,602
12.345,703,602
12.353,703,602
12.362,703,602
12.370,703,602
12.379,703,602
12.387,703,602
12.395,703,602
12.403,703,602
12.412,703,602
12.420,703,602
12.428,703,602
12.436,703,602
12.445,703,602
12.453,703,602
12.461,703,602
12.470,703,602
12.478,703,602
12.487,703,602
12.495,703,602
12.503,703,602
12.511,703,602
12.519,703,602
12.528,703,602
12.536,703,602
12.545,703,602
12.553,703,602
12.561,703,602
12.570,703,602
12.578,703,602
12.586,703,602
12.595,703,602
12.603,703,602
12.611,703,602
12.619,703,602
12.627,703,602
12.636,703,602
12.644,703,602
12.653,703,602
12.661,703,602
12.669,703,602
12.678,703,602
12.686,703,602
12.694,703,602
12.702,703,602
12.711,703,602
12.720,703,602
12.728,703,602
12.736,703,602
12.744,703,602
12.753,703,602
12.761,703,602
12.770,703,602
12.778,703,602
12.786,703,602
12.794,703,602
12.803,703,602
12.811,703,602
12.820,703,602
12.829,703,602
12.837,703,602
12.845,703,602
12.854,703,602
12.862,703,602
12.870,703,602
12.879,703,602
12.887,703,602
12.895,703,602
12.903,703,602
12.912,703,602
12.921,703,602
12.929,703,602
12.937,703,602
12.945,703,602
12.953,703,602
12.962,703,602
12.971,703,602
12.980,703,602
12.988,703,602
12.996,703,602
13.005,703,602
13.013,703,602
13.022,703,602
13.030,703,602
13.039,703,602
13.047,703,602
13.055,703,602
13.064,703,602
13.072,703,602
13.081,703,602
13.089,703,602
13.097,703,602
13.105,703,602
13.113,703,602
13.122,703,602
13.130,703,602
13.139,703,602
13.147,703,602
13.156,703,602
13.164,703,602
13.173,703,602
13.181,703,602
13.189,703,602
13.198,703,602
13.206,703,602
13.214,703,602
13.222,703,602
13.231,703,602
13.240,703,602
13.248,703,602
13.256,703,602
13.264,703,602
13.273,703,602
13.281,703,602
13.289,703,602
13.297,703,602
13.306,703,602
13.314,703,602
13.322,703,602
13.331,703,602
13.339,703,602
13.347,703,602
13.355,703,602
13.364,703,602
13.372,703,602
13.381,703,602
13.389,703,602
13.398,703,602
13.406,703,602
13.414,703,602
13.423,703,602
13.431,703,602
13.439,703,602
13.447,703,602
13.456,703,602
13.464,703,602
13.472,703,602
13.481,703,602
13.489,703,602
13.497,703,602
13.506,703,602
13.514,703,602
13.522,703,602
13.531,703,602
13.539,703,602
13.548,703,602
13.556,703,602
13.564,703,602
13.572,703,602
13.581,703,602
13.590,703,602
13.598,703,602
13.606,703,602
13.615,703,602
13.623,703,602
13.631,703,602
13.640,703,602
13.648,703,602
13.657,703,602
13.665,703,602
13.673,703,602
13.682,703,602
13.690,703,602
13.698,703,602
13.706,703,602
13.715,703,602
13.723,703,602
13.732,703,602
13.740,703,602
13.748,703,602
13.757,703,602
13.765,703,602
13.773,703,602
13.782,703,602
13.790,703,602
13.798,703,602
13.807,703,602
13.815,703,602
13.823,703,602
13.832,703,602
13.840,703,602
13.849,703,602
13.857,703,602
13.865,703,602
13.874,703,602
13.882,703,602
13.891,703,602
13.899,703,602
13.907,703,602
13.916,703,602
13.924,703,602
13.933,703,602
13.941,703,602
13.949,703,602
13.958,703,602
13.966,703,602
13.974,703,602
13.982,703,602
13.991,703,602
13.999,703,602
14.008,703,602
14.016,703,602
14.024,703,602
14.033,703,602
14.041,703,602
14.049,703,602
14.057,703,602
14.066,703,602
14.074,703,602
14.083,703,602
14.091,703,602
14.099,703,602
14.108,703,602
14.116,703,602
14.125,703,602
14.133,703,602
14.141,703,602
14.150,703,602
14.158,703,602
14.166,703,602
14.175,703,602
14.183,703,602
14.192,703,602
14.200,703,602
14.209,703,602
14.217,703,602
14.225,703,602
14.233,703,602
14.242,703,602
14.250,703,602
14.258,703,602
14.266,703,602
14.274,703,602
14.283,703,602
14.291,703,602
14.299,703,602
14.307,703,602
14.316,703,602
14.324,703,602
14.333,703,602
