timestamp,x,y
4.122,802,219
4.130,787,228
4.138,775,235
4.146,769,239
4.155,768,240
4.163,767,241
4.172,767,241
4.180,767,241
4.189,767,241
4.197,767,241
4.205,767,241
4.214,767,243
4.222,767,244
4.230,767,245
4.239,767,247
4.247,765,251
4.255,762,258
4.264,755,268
4.272,747,279
4.281,737,288
4.289,724,303
4.297,718,312
4.306,709,324
4.314,698,338
4.323,691,349
4.331,684,359
4.340,677,369
4.348,671,379
4.356,663,392
4.365,655,405
4.373,646,421
4.381,637,434
4.389,632,445
4.398,630,447
4.406,630,447
4.414,630,448
4.423,631,448
4.431,634,448
4.439,641,441
4.448,649,431
4.456,659,421
4.464,668,411
4.472,682,391
4.481,705,363
4.489,737,331
4.498,776,294
4.506,815,257
4.515,855,219
4.523,889,183
4.531,923,143
4.540,953,110
4.548,981,85
4.557,1005,59
4.565,1024,39
4.573,1039,19
4.581,1051,2
4.590,1059,0
4.598,1066,0
4.607,1079,0
4.615,1086,0
4.623,1095,0
4.632,1101,0
4.640,1101,0
4.648,1106,0
4.657,1115,0
4.665,1119,0
4.673,1122,0
4.682,1123,0
4.690,1124,0
4.699,1124,0
4.707,1124,0
4.715,1124,0
4.724,1124,0
4.732,1124,0
4.740,1124,0
4.749,1124,0
4.757,1124,0
4.765,1124,0
4.774,1124,0
4.782,1125,0
4.790,1130,0
4.799,1142,0
4.807,1150,0
4.816,1150,0
4.824,1157,0
4.832,1161,0
4.841,1165,0
4.849,1175,0
4.857,1182,0
4.866,1185,0
4.874,1187,0
4.882,1187,0
4.891,1187,0
4.899,1187,0
4.907,1187,0
4.916,1187,0
4.924,1187,0
4.933,1187,0
4.941,1187,0
4.949,1187,0
4.958,1187,0
4.966,1187,0
4.975,1187,0
4.983,1187,0
4.991,1187,0
5.000,1187,0
5.008,1187,0
5.016,1187,0
5.024,1187,0
5.033,1187,0
5.043,1187,0
5.051,1187,0
5.059,1187,0
5.067,1187,0
5.076,1187,0
5.084,1187,0
5.093,1187,0
5.102,1187,0
5.110,1187,0
5.119,1187,0
5.127,1187,0
5.136,1187,0
5.144,1187,0
5.153,1187,0
5.161,1187,0
5.170,1187,0
5.179,1187,0
5.187,1187,0
5.196,1187,0
5.204,1187,0
5.212,1187,0
5.220,1187,0
5.229,1179,0
5.237,1176,0
5.246,1172,0
5.254,1169,0
5.263,1167,0
5.271,1163,0
5.279,1162,0
5.288,1160,0
5.296,1158,0
5.304,1157,0
5.313,1157,0
5.321,1157,0
5.329,1157,0
5.338,1156,0
5.346,1156,0
5.355,1156,0
5.363,1156,0
5.371,1155,0
5.380,1155,0
5.388,1154,1
5.396,1154,1
5.405,1153,1
5.413,1152,2
5.421,1151,3
5.435,1151,4
5.443,1149,6
5.451,1148,7
5.459,1143,12
5.468,1134,19
5.476,1125,23
5.485,1113,31
5.493,1092,41
5.501,1070,47
5.509,1050,54
5.518,1035,57
5.526,1021,57
5.535,1009,59
5.543,998,59
5.551,987,59
5.560,979,59
5.568,972,56
5.577,963,53
5.585,954,47
5.593,951,45
5.601,949,43
5.615,947,41
5.624,947,41
5.632,945,39
5.640,944,38
5.649,943,37
5.657,940,34
5.665,936,33
5.673,931,29
5.682,923,27
5.691,912,25
5.699,905,25
5.708,896,25
5.716,884,25
5.724,872,25
5.733,863,26
5.741,851,27
5.749,849,27
5.758,846,27
5.766,846,27
5.775,845,27
5.783,845,27
5.792,845,27
5.800,845,27
5.808,845,27
5.817,845,27
5.825,845,27
5.834,845,27
5.842,845,27
5.850,845,27
5.859,845,27
5.867,845,27
5.876,845,27
5.884,845,27
5.893,845,27
5.901,845,27
5.910,845,27
5.918,845,27
5.926,845,27
5.935,845,27
5.943,845,27
5.951,845,27
5.959,845,27
5.968,845,27
5.976,845,27
5.985,845,27
5.993,845,27
6.001,848,27
6.010,850,27
6.018,854,26
6.026,860,24
6.034,862,24
6.043,869,22
6.051,871,21
6.059,875,21
6.068,877,21
6.076,882,18
6.085,884,18
6.093,885,18
6.102,886,18
6.110,887,17
6.119,887,17
6.127,887,17
6.135,887,17
6.144,887,17
6.152,887,17
6.160,887,17
6.169,887,17
6.177,887,17
6.186,887,17
6.194,887,17
6.202,887,17
6.211,887,17
6.219,887,17
6.227,887,17
6.235,887,17
6.244,887,17
6.252,887,17
6.260,887,17
6.269,887,17
6.277,887,17
6.286,887,17
6.294,887,17
6.302,887,17
6.311,887,17
6.319,887,17
6.328,887,17
6.336,887,17
6.345,887,17
6.354,887,17
6.362,887,17
6.370,887,17
6.379,889,16
6.387,898,11
6.395,901,10
6.404,904,9
6.412,907,7
6.420,911,7
6.428,915,4
6.437,919,3
6.445,925,0
6.454,937,0
6.462,950,0
6.470,961,0
6.479,993,0
6.487,1009,0
6.496,1025,0
6.504,1038,0
6.513,1050,0
6.521,1061,0
6.529,1071,0
6.537,1082,0
6.545,1092,0
6.554,1095,0
6.562,1097,0
6.570,1097,0
6.579,1097,0
6.587,1097,0
6.595,1097,0
6.603,1097,0
6.612,1102,0
6.620,1110,0
6.629,1129,0
6.637,1143,0
6.645,1155,0
6.653,1168,0
6.662,1176,0
6.670,1184,0
6.678,1193,0
6.687,1195,0
6.695,1195,0
6.703,1195,0
6.712,1195,0
6.720,1195,0
6.728,1195,0
6.737,1195,0
6.745,1195,0
6.753,1195,0
6.761,1195,0
6.770,1195,0
6.778,1195,0
6.787,1195,0
6.795,1195,0
6.804,1195,0
6.812,1195,0
6.820,1195,0
6.829,1195,0
6.837,1195,0
6.845,1195,0
6.854,1195,0
6.862,1195,0
6.871,1195,0
6.882,1195,0
6.890,1193,0
6.899,1190,0
6.907,1187,0
6.916,1184,0
6.924,1177,0
6.932,1171,0
6.941,1167,0
6.949,1161,0
6.958,1157,0
6.966,1155,0
6.975,1151,0
6.983,1149,0
6.991,1149,0
6.999,1149,0
7.008,1149,0
7.016,1149,0
7.024,1149,0
7.032,1149,0
7.041,1149,0
7.049,1149,0
7.057,1149,0
7.066,1149,0
7.074,1149,0
7.083,1149,0
7.091,1149,0
7.099,1149,0
7.107,1149,0
7.115,1149,0
7.124,1149,0
7.132,1149,0
7.141,1149,0
7.149,1149,0
7.158,1149,0
7.166,1149,0
7.175,1149,0
7.183,1149,0
7.191,1149,0
7.200,1148,0
7.208,1148,0
7.217,1147,0
7.226,1147,0
7.235,1147,0
7.243,1147,0
7.251,1146,0
7.260,1142,3
7.268,1135,10
7.277,1125,17
7.286,1114,25
7.294,1101,36
7.303,1088,41
7.311,1079,47
7.320,1066,51
7.328,1054,56
7.336,1041,64
7.344,1031,69
7.353,1015,77
7.361,991,88
7.369,963,102
7.378,931,119
7.386,897,137
7.395,859,156
7.403,791,194
7.411,791,194
7.420,761,211
7.428,732,229
7.437,702,248
7.445,657,283
7.454,637,300
7.462,622,314
7.470,612,324
7.479,607,334
7.487,603,342
7.496,601,349
7.504,601,353
7.513,601,361
7.521,601,368
7.530,601,375
7.538,599,385
7.547,597,394
7.555,596,403
7.563,595,414
7.571,593,423
7.580,593,431
7.588,593,433
7.597,593,439
7.605,593,440
7.614,595,441
7.622,596,442
7.631,597,442
7.639,601,442
7.648,604,442
7.656,611,441
7.664,620,435
7.673,641,421
7.681,656,411
7.690,673,398
7.698,685,390
7.707,703,377
7.716,739,353
7.724,775,326
7.732,815,299
7.740,867,260
7.749,905,231
7.757,937,201
7.765,978,164
7.773,993,144
7.781,1001,131
7.790,1005,121
7.798,1005,118
7.806,1005,115
7.815,1005,113
7.824,1005,112
7.832,1003,112
7.840,1001,111
7.849,994,111
7.857,986,111
7.865,975,112
7.874,963,114
7.882,955,118
7.891,941,124
7.899,918,133
7.907,893,143
7.916,861,161
7.924,829,176
7.932,799,190
7.941,772,203
7.949,749,215
7.958,727,228
7.966,713,238
7.974,703,245
7.983,699,249
7.991,697,257
7.999,696,259
8.008,695,267
8.016,694,275
8.024,693,283
8.033,689,291
8.042,689,301
8.050,687,310
8.058,683,320
8.066,680,329
8.075,676,339
8.083,666,357
8.092,666,357
8.100,663,369
8.109,657,379
8.117,650,394
8.125,646,401
8.134,645,406
8.142,643,409
8.150,641,411
8.159,637,415
8.167,637,417
8.175,635,425
8.184,635,432
8.192,635,440
8.200,635,440
8.209,635,440
8.217,635,440
8.225,635,440
8.234,635,440
8.242,635,440
8.251,635,440
8.259,635,440
8.267,635,440
8.276,635,440
8.284,635,440
8.293,635,440
8.301,635,440
8.310,635,440
8.318,635,440
8.326,635,440
8.335,635,440
8.343,635,440
8.352,635,440
8.360,635,440
8.369,635,440
8.377,635,440
8.386,635,440
8.394,635,440
8.402,635,440
8.411,635,440
8.419,635,440
8.427,635,440
8.436,635,440
8.444,635,440
8.452,635,440
8.461,635,440
8.469,635,440
8.478,635,440
8.486,635,440
8.494,635,440
8.503,635,440
8.511,635,440
8.520,635,440
8.528,635,440
8.536,635,440
8.545,635,440
8.553,635,440
8.562,635,440
8.575,635,440
8.583,635,440
8.592,635,440
8.600,635,440
8.609,635,440
8.617,634,436
8.625,633,433
8.633,632,432
8.642,631,430
8.650,631,429
8.659,631,429
8.667,631,429
8.676,631,429
8.684,631,429
8.692,631,429
8.701,631,429
8.709,631,429
8.718,631,429
8.726,631,429
8.734,631,429
8.742,631,429
8.751,631,429
8.763,631,429
8.771,631,429
8.780,631,429
8.788,631,429
8.796,631,429
8.805,631,429
8.813,637,419
8.822,645,411
8.830,650,404
8.839,659,397
8.847,667,390
8.855,681,379
8.864,698,366
8.872,708,359
8.881,729,347
8.889,761,327
8.897,796,307
8.906,828,287
8.914,847,276
8.923,871,261
8.931,899,245
8.939,906,242
8.948,911,238
8.956,911,238
8.965,911,238
8.973,911,238
8.981,911,238
8.990,911,238
8.998,911,238
9.007,911,238
9.015,911,238
9.023,911,238
9.032,911,238
9.040,911,238
9.048,905,241
9.057,897,245
9.065,882,254
9.074,873,258
9.082,857,267
9.096,832,277
9.104,796,287
9.112,760,303
9.121,699,327
9.129,668,337
9.138,643,345
9.146,643,345
9.154,629,351
9.163,611,360
9.171,607,360
9.179,606,361
9.188,606,361
9.196,606,361
9.205,606,361
9.213,606,361
9.222,606,361
9.230,606,361
9.238,606,361
9.247,606,361
9.255,606,361
9.263,606,361
9.272,606,361
9.280,606,361
9.289,606,361
9.297,606,361
9.306,606,361
9.314,610,359
9.324,616,355
9.332,622,351
9.341,633,349
9.349,645,344
9.357,666,333
9.366,683,322
9.374,709,309
9.382,735,296
9.391,762,279
9.399,783,265
9.407,800,255
9.415,814,244
9.424,824,237
9.432,831,231
9.440,837,225
9.449,844,220
9.457,847,216
9.465,848,216
9.474,849,215
9.482,849,213
9.491,849,213
9.500,849,213
9.508,849,213
9.516,849,213
9.525,849,213
9.534,849,213
9.542,849,213
9.550,847,215
9.558,841,217
9.567,834,224
9.575,824,231
9.583,813,237
9.592,805,243
9.600,790,255
9.608,763,272
9.617,731,291
9.625,691,312
9.634,643,338
9.642,598,362
9.650,561,382
9.659,527,398
9.668,501,413
9.676,477,427
9.684,459,434
9.693,451,439
9.701,449,440
9.709,449,440
9.718,449,440
9.726,449,440
9.734,449,440
9.743,449,440
9.751,449,440
9.759,449,440
9.768,453,437
9.776,465,433
9.785,479,423
9.794,492,417
9.804,517,406
9.813,553,385
9.821,595,366
9.830,633,346
9.838,665,326
9.846,694,309
9.854,718,295
9.863,737,281
9.872,755,269
9.880,772,254
9.888,794,238
9.897,816,221
9.905,841,203
9.914,863,185
9.922,885,169
9.930,903,155
9.939,917,144
9.947,925,138
9.955,929,134
9.964,933,133
9.972,933,133
9.981,933,133
9.989,933,133
9.997,933,133
10.006,933,133
10.014,933,133
10.022,933,133
10.031,933,133
10.039,933,133
10.047,930,133
10.055,924,140
10.064,913,142
10.072,904,149
10.081,883,165
10.089,845,192
10.097,805,217
10.106,761,247
10.114,713,275
10.122,670,300
10.136,627,323
10.145,593,343
10.153,539,379
10.162,539,379
10.170,519,392
10.179,493,413
10.187,489,418
10.196,489,419
10.205,489,420
10.213,489,421
10.221,489,421
10.230,489,421
10.238,489,421
10.246,489,421
10.255,489,421
10.264,489,421
10.272,495,419
10.280,505,412
10.289,525,399
10.297,546,389
10.305,585,373
10.314,630,351
10.322,672,332
10.330,711,313
10.339,753,290
10.347,785,273
10.355,815,255
10.363,841,239
10.372,861,227
10.380,871,220
10.389,887,211
10.397,892,209
10.406,895,205
10.414,897,205
10.422,899,205
10.431,899,204
10.439,901,203
10.447,901,203
10.456,901,203
10.464,901,203
10.473,901,203
10.481,901,203
10.494,901,203
10.502,901,203
10.510,901,203
10.519,897,207
10.527,885,215
10.536,875,222
10.544,875,222
10.553,867,228
10.561,821,259
10.569,785,283
10.577,745,306
10.586,705,333
10.594,661,360
10.602,627,379
10.611,600,395
10.619,579,407
10.628,561,415
10.636,551,421
10.644,547,425
10.653,545,426
10.661,545,426
10.670,545,426
10.678,545,426
10.687,545,426
10.695,545,426
10.703,545,426
10.712,545,426
10.720,545,426
10.728,545,426
10.737,547,426
10.745,553,423
10.754,564,415
10.762,574,410
10.771,591,403
10.779,651,371
10.787,687,355
10.796,717,339
10.804,748,322
10.812,780,306
10.820,804,290
10.829,831,275
10.837,855,261
10.845,879,246
10.854,897,235
10.862,917,223
10.870,932,215
10.879,945,208
10.887,951,205
10.895,954,203
10.904,954,203
10.913,954,203
10.921,954,203
10.929,954,203
10.938,954,203
10.946,954,203
10.955,953,204
10.963,949,207
10.972,942,212
10.980,940,213
10.988,929,219
10.996,918,225
11.005,899,235
11.013,859,256
11.022,811,284
11.030,747,316
11.039,681,346
11.047,615,378
11.055,560,405
11.064,518,424
11.072,487,437
11.081,467,445
11.089,457,450
11.097,455,451
11.106,455,451
11.114,455,451
11.123,455,451
11.131,455,451
11.139,455,451
11.148,455,451
11.157,455,451
11.165,455,451
11.173,455,451
11.182,455,451
11.190,455,451
11.199,458,450
11.207,465,446
11.215,475,443
11.224,486,433
11.233,495,431
11.241,507,425
11.249,525,418
11.258,554,404
11.266,583,389
11.274,614,373
11.283,646,355
11.291,683,337
11.299,715,321
11.307,743,306
11.316,773,291
11.324,797,276
11.332,818,262
11.341,834,253
11.349,850,244
11.357,861,239
11.366,868,234
11.374,873,231
11.382,877,229
11.390,879,229
11.399,881,227
11.407,881,227
11.416,881,227
11.424,881,227
11.432,881,227
11.441,881,227
11.449,881,227
11.457,881,227
11.466,881,227
11.474,881,227
11.483,875,231
11.491,868,238
11.499,856,249
11.508,843,261
11.516,832,269
11.524,809,285
11.532,774,305
11.546,732,329
11.554,689,354
11.563,602,399
11.571,565,417
11.579,531,435
11.588,505,448
11.596,487,456
11.604,487,456
11.613,479,459
11.621,477,461
11.629,477,461
11.638,477,461
11.646,477,461
11.655,477,461
11.663,477,461
11.672,477,461
11.680,481,460
11.688,489,455
11.697,497,450
11.705,506,446
11.714,522,438
11.722,553,425
11.731,585,409
11.739,619,395
11.748,657,378
11.756,691,362
11.764,730,347
11.773,759,333
11.781,821,306
11.790,850,289
11.798,882,273
11.807,909,256
11.815,933,242
11.823,959,229
11.832,980,217
11.840,998,208
11.848,1009,203
11.857,1013,200
11.865,1013,200
11.874,1013,200
11.882,1013,200
11.890,1013,200
11.899,1013,200
11.907,1013,200
11.915,1013,200
11.923,1010,201
11.932,1004,205
11.940,998,210
11.948,987,217
11.957,978,225
11.965,959,237
11.973,921,259
11.981,867,293
11.990,803,327
11.998,745,358
12.007,645,404
12.015,606,423
12.024,575,435
12.032,575,435
12.040,551,447
12.049,530,456
12.057,527,460
12.066,526,461
12.074,526,461
12.083,526,461
12.091,526,461
12.099,526,461
12.108,526,461
12.117,526,461
12.125,526,461
12.133,526,461
12.141,527,459
12.150,529,457
12.158,534,453
12.166,541,446
12.174,555,438
12.183,565,427
12.191,573,422
12.199,591,411
12.207,617,393
12.216,647,372
12.224,713,323
12.233,743,301
12.241,779,275
12.250,812,249
12.258,842,228
12.266,870,207
12.275,895,191
12.283,919,175
12.292,943,161
12.300,970,144
12.309,989,132
12.317,1015,119
12.325,1019,117
12.333,1019,117
12.342,1019,117
12.350,1019,117
12.358,1019,117
12.366,1019,117
12.375,1019,117
12.389,1009,126
12.398,1001,135
12.406,993,141
12.414,976,155
12.423,946,176
12.431,905,207
12.440,853,242
12.448,794,283
12.456,740,315
12.464,692,343
12.473,639,374
12.481,595,399
12.489,559,420
12.498,529,437
12.506,511,447
12.515,503,453
12.523,501,455
12.531,499,456
12.540,495,459
12.548,493,461
12.557,490,463
12.565,488,464
12.574,485,467
12.582,485,467
12.590,485,467
12.599,485,467
12.607,485,467
12.616,485,467
12.624,485,467
12.632,485,467
12.641,485,467
12.649,486,465
12.658,489,462
12.666,497,457
12.674,504,452
12.683,517,442
12.691,539,426
12.700,574,406
12.708,617,383
12.717,662,357
12.725,707,329
12.734,750,307
12.742,787,282
12.751,818,261
12.759,841,248
12.767,857,239
12.775,871,229
12.783,879,222
12.791,886,218
12.800,893,211
12.808,897,209
12.817,899,207
12.826,899,207
12.834,899,207
12.842,899,207
12.851,899,207
12.859,899,207
12.869,899,207
12.877,894,209
12.885,884,217
12.894,871,227
12.903,860,232
12.911,839,245
12.919,807,261
12.928,770,281
12.936,723,303
12.944,675,327
12.953,623,349
12.961,570,373
12.969,520,395
12.978,481,413
12.986,447,430
12.994,421,441
13.003,406,449
13.011,396,453
13.020,394,455
13.028,393,455
13.036,393,455
13.045,393,455
13.053,393,455
13.061,393,455
13.070,393,455
13.078,394,455
13.086,400,455
13.095,411,447
13.103,443,431
13.111,477,411
13.120,523,385
13.128,571,353
13.137,622,320
13.145,677,283
13.153,731,243
13.162,785,208
13.170,834,173
13.178,875,142
13.187,910,117
13.195,951,89
13.204,963,79
13.212,967,77
13.220,967,77
13.229,967,77
13.237,967,77
13.246,967,77
13.254,967,77
13.262,966,77
13.271,963,78
13.279,955,85
13.287,947,93
13.296,935,103
13.305,918,117
13.313,907,125
13.321,881,145
13.330,843,171
13.338,795,201
13.346,741,235
13.355,682,270
13.363,631,303
13.371,577,332
13.379,532,359
13.388,495,382
13.396,460,400
13.404,443,411
13.413,430,419
13.421,423,426
13.429,418,430
13.438,417,432
13.446,417,432
13.455,417,432
13.463,417,432
13.471,417,432
13.479,417,432
13.488,417,432
13.496,417,432
13.505,419,431
13.513,429,425
13.521,464,404
13.530,464,404
13.538,501,381
13.547,555,349
13.555,675,285
13.564,733,257
13.572,789,227
13.581,837,197
13.589,885,171
13.598,930,148
13.606,965,130
13.615,994,113
13.623,1013,101
13.632,1025,94
13.640,1033,90
13.648,1037,88
13.657,1039,87
13.665,1039,87
13.673,1039,87
13.682,1039,87
13.690,1039,87
13.699,1039,89
13.707,1035,91
13.716,1029,100
13.724,1023,107
13.733,1013,117
13.741,1001,129
13.750,989,138
13.758,959,161
13.766,921,190
13.775,875,222
13.784,823,255
13.792,769,290
13.801,716,325
13.810,665,354
13.818,622,381
13.827,579,407
13.835,544,431
13.844,517,447
13.852,499,462
13.862,488,471
13.871,480,478
13.879,479,479
13.888,479,479
13.897,479,479
13.905,479,479
13.914,479,479
13.923,479,480
13.931,483,477
13.940,494,469
13.948,503,463
13.956,523,451
13.965,551,434
13.973,587,413
13.981,638,385
13.990,687,355
13.998,743,321
14.006,799,284
14.014,856,246
14.023,908,209
14.031,954,177
14.039,993,148
14.047,1025,126
14.056,1049,110
14.064,1069,95
14.072,1079,87
14.080,1085,84
14.089,1085,84
14.097,1085,83
14.106,1085,83
14.114,1085,83
14.123,1085,83
14.131,1085,83
14.140,1085,83
14.148,1082,87
14.156,1077,91
